index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,parsed_genres,broad_genre,country,country_name,top_genre,avg_danceability,avg_energy,avg_valence,avg_tempo,avg_popularity
9412,Heat WavesGlass Animals,Glass Animals,Heat Waves,"['gauze pop', 'indietronica', 'shiver pop']",3USxtqRwSYz57Ewm6wWRMp,,238805.0,False,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq'}, 'href': 'https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq', 'id': '4yvcSjfu4PC0CYQyLy4wSq', 'name': 'Glass Animals', 'type': 'artist', 'uri': 'spotify:artist:4yvcSjfu4PC0CYQyLy4wSq'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/5bfpRtBW7RNRdsm3tRyl3R'}, 'href': 'https://api.spotify.com/v1/albums/5bfpRtBW7RNRdsm3tRyl3R', 'id': '5bfpRtBW7RNRdsm3tRyl3R', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02712701c5e263efc8726b1464', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851712701c5e263efc8726b1464', 'width': 64}], 'name': 'Dreamland', 'release_date': '2020-08-07', 'release_date_precision': 'day', 'total_tracks': 16, 'type': 'album', 'uri': 'spotify:album:5bfpRtBW7RNRdsm3tRyl3R'}",0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,7e-06,0.0921,0.531,80.87,4.0,84.0,"['gauze pop', 'indietronica', 'shiver pop']","['pop', 'indie', 'pop']",AU,Australia,pop,0.6303915682355078,0.6238375286207523,0.5120970924950028,125.57715467926585,87.41555515173542
9416,HeatherConan Gray,Conan Gray,Heather,"['alt z', 'bedroom pop', 'electropop', 'indie pop', 'pop', 'post-teen pop']",4xqrdfXkTW4T0RauPLv3WA,,198040.0,False,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea'}, 'href': 'https://api.spotify.com/v1/artists/4Uc8Dsxct0oMqx0P6i60ea', 'id': '4Uc8Dsxct0oMqx0P6i60ea', 'name': 'Conan Gray', 'type': 'artist', 'uri': 'spotify:artist:4Uc8Dsxct0oMqx0P6i60ea'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BG', 'BH', 'BI', 'BJ', 'BO', 'BR', 'BS', 'BT', 'BW', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/2CMlkzFI2oDAy5MbyV7OV5'}, 'href': 'https://api.spotify.com/v1/albums/2CMlkzFI2oDAy5MbyV7OV5', 'id': '2CMlkzFI2oDAy5MbyV7OV5', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0288e3cda6d29b2552d4d6bc43', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485188e3cda6d29b2552d4d6bc43', 'width': 64}], 'name': 'Kid Krow', 'release_date': '2020-03-20', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:2CMlkzFI2oDAy5MbyV7OV5'}",0.3569999999999999,0.4249999999999999,5.0,-7.301,1.0,0.0333,0.5839999999999999,0.0,0.322,0.27,102.078,3.0,87.0,"['alt z', 'bedroom pop', 'electropop', 'indie pop', 'pop', 'post-teen pop']","['pop', 'pop', 'pop', 'pop', 'pop']",SA,Saudi Arabia,pop,0.6148001453488372,0.6533224745639534,0.5078433175872092,119.98573859011628,79.12165697674419
9565,Here Comes Santa Claus (Down Santa Claus Lane)Gene Autry,Gene Autry,Here Comes Santa Claus (Down Santa Claus Lane),"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']",25leEEaz1gIpp7o21Fqyjo,https://p.scdn.co/mp3-preview/d4bc22abe2badf30a4be265e3ed00710fe71ca0a?cid=b8d3901151d34489a160e3cf0ab1fa94,150266.0,False,Rudolph The Red Nosed Reindeer And Other Christmas Classics,0.8339999999999999,0.372,1.0,-11.99,1.0,0.0358,0.799,0.0,0.275,0.976,96.628,4.0,80.0,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']","['easy listening', 'country', 'country', 'country']",US,United States,country,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
9566,Here Comes Santa Claus (Right Down Santa Claus Lane)Gene Autry,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane),"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']",25leEEaz1gIpp7o21Fqyjo,https://p.scdn.co/mp3-preview/d4bc22abe2badf30a4be265e3ed00710fe71ca0a?cid=b8d3901151d34489a160e3cf0ab1fa94,150266.0,False,Rudolph The Red Nosed Reindeer And Other Christmas Classics,0.8339999999999999,0.372,1.0,-11.99,1.0,0.0358,0.799,0.0,0.275,0.976,96.628,4.0,78.0,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']","['easy listening', 'country', 'country', 'country']",US,United States,country,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
9567,Here Comes Santa Claus (Right Down Santa Claus Lane)Gene Autry,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane),"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']",25leEEaz1gIpp7o21Fqyjo,https://p.scdn.co/mp3-preview/d4bc22abe2badf30a4be265e3ed00710fe71ca0a?cid=b8d3901151d34489a160e3cf0ab1fa94,150266.0,False,Rudolph The Red Nosed Reindeer And Other Christmas Classics,0.8339999999999999,0.372,1.0,-11.99,1.0,0.0358,0.799,0.0,0.275,0.976,96.628,4.0,80.0,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']","['easy listening', 'country', 'country', 'country']",US,United States,country,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
9648,Hey Baby (Drop It To The Floor)Pitbull Featuring T-Pain,Pitbull Featuring T-Pain,Hey Baby (Drop It To The Floor),"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",3rfhI32Il2hVRKDkuGeeen,https://p.scdn.co/mp3-preview/1c794d9addd2361fbc1a69a68f6b687453956258?cid=b8d3901151d34489a160e3cf0ab1fa94,234453.0,False,Planet Pit (Deluxe Version),0.5949999999999999,0.913,10.0,-3.428,0.0,0.0884,0.0435,0.0,0.259,0.762,128.021,4.0,66.0,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']","['pop', 'latin', 'hip hop', 'pop', 'pop']",PL,Poland,pop,0.6753520603305189,0.6845339900411345,0.5097788987515335,124.95709919174423,72.73399725770369
9659,Hey Daddy (Daddy's Home)Usher Featuring Plies,Usher Featuring Plies,Hey Daddy (Daddy's Home),"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",030OCtLMrljNhp8OWHBWW3,https://p.scdn.co/mp3-preview/0652f30bea2bf56e36465bdfaa00018000b3431c?cid=b8d3901151d34489a160e3cf0ab1fa94,224093.0,False,Raymond v Raymond (Expanded Edition),0.59,0.698,11.0,-4.262,1.0,0.0286,0.000176,0.0,0.107,0.3519999999999999,95.975,4.0,62.0,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']","['hip hop', 'pop', 'pop', 'pop', 'r&b', 'r&b']",PH,Philippines,pop,0.6352808258735201,0.5564943293387237,0.5070033424776206,120.24074458561941,79.41528299162576
9718,Hey Ya!OutKast,OutKast,Hey Ya!,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",2PpruBYCo4H7WOBJ7Q2EwM,https://p.scdn.co/mp3-preview/5d3194868fad490abeed9804ac9c708bd3109da8?cid=b8d3901151d34489a160e3cf0ab1fa94,235213.0,False,Speakerboxxx/The Love Below,0.7279999999999999,0.974,4.0,-2.261,0.0,0.0665,0.1029999999999999,0.000532,0.1749999999999999,0.965,79.52599999999998,4.0,79.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']","['hip hop', 'hip hop', 'hip hop', 'hip hop', 'hip hop']",NZ,New Zealand,hip hop,0.640639082715511,0.6213347543247565,0.5303155654891699,125.31135768280274,86.63221398459078
9801,HIGHEST IN THE ROOMTravis Scott,Travis Scott,HIGHEST IN THE ROOM,['rap'],3eekarcy7kvN4yt5ZFzltW,https://p.scdn.co/mp3-preview/d9b90990dab9d8376d05c5d4a6b7ac3e99c03763?cid=b8d3901151d34489a160e3cf0ab1fa94,175720.0,True,HIGHEST IN THE ROOM,0.5979999999999999,0.4269999999999999,7.0,-8.763999999999998,0.0,0.0317,0.0546,6e-06,0.21,0.0605,76.46899999999998,4.0,95.0,['rap'],['hip hop'],SA,Saudi Arabia,hip hop,0.6148001453488372,0.6533224745639534,0.5078433175872092,119.98573859011628,79.12165697674419
9808,Highway To HellAC/DC,AC/DC,Highway To Hell,"['album rock', 'australian rock', 'hard rock', 'rock']",2zYzyRzz6pRmhPzyfMEC8s,https://p.scdn.co/mp3-preview/aa4f9186e0c3f4436bb40572a63862db80d7ef2d?cid=b8d3901151d34489a160e3cf0ab1fa94,208400.0,False,Highway to Hell,0.573,0.913,6.0,-4.793,0.0,0.132,0.0591,0.00173,0.156,0.4219999999999999,115.715,4.0,84.0,"['album rock', 'australian rock', 'hard rock', 'rock']","['rock', 'rock', 'rock', 'rock']",AU,Australia,rock,0.6303915682355078,0.6238375286207523,0.5120970924950028,125.57715467926585,87.41555515173542
9830,Hips Don't LieShakira Featuring Wyclef Jean,Shakira Featuring Wyclef Jean,Hips Don't Lie,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",3ZFTkvIE7kyPt6Nu3PEa7V,https://p.scdn.co/mp3-preview/3859547944f57cfb7b996f6551148c9467889d4b?cid=b8d3901151d34489a160e3cf0ab1fa94,218093.0,False,Oral Fixatio,0.778,0.824,10.0,-5.892,0.0,0.0712,0.2839999999999999,0.0,0.405,0.756,100.024,4.0,81.0,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']","['pop', 'pop', 'latin', 'latin', 'pop', 'pop']",CH,Switzerland,pop,0.6554643895348837,0.6451970094476744,0.5048730959302326,124.51583655523257,83.62365552325582
9836,HistoryOne Direction,One Direction,History,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",0HMjXBAZmSYOTTi33WpMso,https://p.scdn.co/mp3-preview/d5b6e7b1d0dd9e9bb3ddf05ce36cf0dd8fb53ef9?cid=b8d3901151d34489a160e3cf0ab1fa94,187426.0,False,Made In The A.M. (Deluxe Edition),0.655,0.699,11.0,-4.421,1.0,0.0493,0.0352,0.0,0.064,0.802,86.70399999999998,4.0,75.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']","['pop', 'pop', 'pop', 'pop']",GB,United Kingdom,pop,0.6231759214111573,0.640362742004876,0.5224627754672786,125.49063626368374,86.36383192313208
9861,Ho HeyThe Lumineers,The Lumineers,Ho Hey,"['folk-pop', 'modern rock', 'stomp and holler']",0W4Kpfp1w2xkY3PrV714B7,https://p.scdn.co/mp3-preview/57e57e6eb594e55de01b85cea4d470243f6121f5?cid=b8d3901151d34489a160e3cf0ab1fa94,163133.0,False,The Lumineers,0.685,0.466,0.0,-9.074,1.0,0.0304,0.794,2e-06,0.0915,0.3529999999999999,79.936,4.0,71.0,"['folk-pop', 'modern rock', 'stomp and holler']","['pop', 'rock']",IE,Ireland,pop,0.610120776579129,0.6172784533798263,0.5103074861065708,124.397761541535,85.8435581707893
9921,Hold The LineToto,Toto,Hold The Line,"['album rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",4aVuWgvD0X63hcOCnZtNFA,https://p.scdn.co/mp3-preview/3f451d46def07f436729cd5b48d7d88a7d48dc4d?cid=b8d3901151d34489a160e3cf0ab1fa94,235800.0,False,Toto,0.4939999999999999,0.698,6.0,-12.049,0.0,0.0553,0.0397,0.00634,0.152,0.778,95.842,4.0,76.0,"['album rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']","['rock', 'easy listening', 'rock', 'rock', 'rock']",LU,Luxembourg,rock,0.6646686169420872,0.6445592727408069,0.5315648682447521,124.61448898317701,82.03978710733959
10158,Hotel CaliforniaEagles,Eagles,Hotel California,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",40riOy7x9W7GXjyGp4pjAv,https://p.scdn.co/mp3-preview/50e82c99c20ffa4223e82250605bbd8500cb3928?cid=b8d3901151d34489a160e3cf0ab1fa94,391376.0,False,Hotel California (2013 Remaster),0.5789999999999998,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.6089999999999999,147.125,4.0,83.0,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']","['rock', 'rock', 'rock', 'rock', 'easy listening', 'rock', 'rock', 'rock']",NL,Netherlands,rock,0.6739987620608047,0.6791626535590752,0.560052244675041,126.26297032586929,77.9791370835609
10161,Hotel Room ServicePitbull,Pitbull,Hotel Room Service,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",6Rb0ptOEjBjPPQUlQtQGbL,https://p.scdn.co/mp3-preview/3f0b5b19017c2910bb066ec8c517f83b57be8993?cid=b8d3901151d34489a160e3cf0ab1fa94,237640.0,False,Pitbull Starring In Rebelution,0.8509999999999999,0.629,1.0,-8.385,1.0,0.1749999999999999,0.00705,0.000372,0.0746,0.789,125.984,4.0,69.0,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']","['pop', 'latin', 'hip hop', 'pop', 'pop']",PL,Poland,pop,0.6753520603305189,0.6845339900411345,0.5097788987515335,124.95709919174423,72.73399725770369
10230,How Deep Is Your LoveCalvin Harris & Disciples,Calvin Harris & Disciples,How Deep Is Your Love,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",22mek4IiqubGD9ctzxc69s,https://p.scdn.co/mp3-preview/cf1be40ee1b6e350bb6ae77f71f17cbbf63f45e7?cid=b8d3901151d34489a160e3cf0ab1fa94,212640.0,False,How Deep Is Your Love,0.7379999999999999,0.8679999999999999,11.0,-4.373,0.0,0.0731,0.0389,0.00171,0.388,0.336,122.003,4.0,78.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']","['pop', 'electronic', 'electronic', 'electronic', 'pop', 'electronic', 'latin', 'dance']",BG,Bulgaria,electronic,0.6998933838255106,0.7741705130539271,0.6316745439318355,135.3886122419255,61.34959764046171
10254,How Do You Like Me Now?!Toby Keith,Toby Keith,How Do You Like Me Now?!,"['contemporary country', 'country', 'country road', 'oklahoma country']",7rDcULv8vV16vetBjPJhuE,,209066.0,False,How Do You Like Me Now?!,0.65,0.679,0.0,-8.936999999999998,1.0,0.0317,0.0712,9e-06,0.0882,0.699,109.49,4.0,58.0,"['contemporary country', 'country', 'country road', 'oklahoma country']","['country', 'country', 'country', 'country']",US,United States,country,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
10316,How You Like ThatBLACKPINK,BLACKPINK,How You Like That,"['k-pop', 'k-pop girl group']",4SFknyjLcyTLJFPKD2m96o,,182956.0,False,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF'}, 'href': 'https://api.spotify.com/v1/artists/41MozSoPIsD1dJM0CLPjZF', 'id': '41MozSoPIsD1dJM0CLPjZF', 'name': 'BLACKPINK', 'type': 'artist', 'uri': 'spotify:artist:41MozSoPIsD1dJM0CLPjZF'}], 'available_markets': ['AD', 'AG', 'AL', 'AO', 'AR', 'AT', 'AU', 'BA', 'BB', 'BE', 'BF', 'BG', 'BI', 'BJ', 'BO', 'BR', 'BS', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GA', 'GB', 'GD', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HN', 'HR', 'HT', 'HU', 'IE', 'IS', 'IT', 'JM', 'KE', 'KM', 'KN', 'LC', 'LI', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MK', 'ML', 'MR', 'MT', 'MU', 'MW', 'MX', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PL', 'PT', 'PY', 'RO', 'RS', 'RU', 'RW', 'SC', 'SE', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TN', 'TT', 'TZ', 'UA', 'UG', 'US', 'UY', 'VC', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/71O60S5gIJSIAhdnrDIh3N'}, 'href': 'https://api.spotify.com/v1/albums/71O60S5gIJSIAhdnrDIh3N', 'id': '71O60S5gIJSIAhdnrDIh3N', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737dd8f95320e8ef08aa121dfe', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027dd8f95320e8ef08aa121dfe', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517dd8f95320e8ef08aa121dfe', 'width': 64}], 'name': 'THE ALBUM', 'release_date': '2020-10-02', 'release_date_precision': 'day', 'total_tracks': 8, 'type': 'album', 'uri': 'spotify:album:71O60S5gIJSIAhdnrDIh3N'}",0.812,0.761,11.0,-5.222,1.0,0.0811999999999999,0.0465,0.000135,0.0601,0.3439999999999999,130.032,4.0,80.0,"['k-pop', 'k-pop girl group']","['pop', 'pop']",TH,Thailand,pop,0.6228993901338818,0.6428742015805998,0.5191444119663672,124.48595041680198,71.6078091732525
10342,Humble.Kendrick Lamar,Kendrick Lamar,Humble.,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",7KXjTSCq5nL1LoYtL7XAwS,,177000.0,True,DAMN.,0.908,0.621,1.0,-6.638,0.0,0.1019999999999999,0.000282,5.4e-05,0.0958,0.4209999999999999,150.011,4.0,85.0,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']","['hip hop', 'hip hop', 'hip hop', 'hip hop']",US,United States,hip hop,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
10355,Hung UpMadonna,Madonna,Hung Up,"['dance pop', 'pop']",3850dYVgOFIXJh5U4BFEWH,https://p.scdn.co/mp3-preview/bf54eab00d276b376af52d0de2b3df1b8a21c1eb?cid=b8d3901151d34489a160e3cf0ab1fa94,337733.0,False,Confessions on a Dance Floor,0.649,0.647,9.0,-7.695,0.0,0.0452,0.0039,0.161,0.0686,0.405,125.02,4.0,71.0,"['dance pop', 'pop']","['pop', 'pop']",BG,Bulgaria,pop,0.6998933838255106,0.7741705130539271,0.6316745439318355,135.3886122419255,61.34959764046171
10412,Hymn For The WeekendColdplay,Coldplay,Hymn For The Weekend,"['permanent wave', 'pop']",3RiPr603aXAoi4GHyXx0uy,https://p.scdn.co/mp3-preview/0e36103f9c968a7f07d502003a109c314f36ae9c?cid=b8d3901151d34489a160e3cf0ab1fa94,258826.0,False,A Head Full of Dreams,0.49,0.7429999999999999,0.0,-5.155,0.0,0.0409,0.255,7e-06,0.3,0.3629999999999999,89.974,4.0,79.0,"['permanent wave', 'pop']",['pop'],HK,Hong Kong,pop,0.612475272937604,0.6154612030944979,0.4903842636107295,132.29014351818378,69.70591425059649
11140,I Love This BarToby Keith,Toby Keith,I Love This Bar,"['contemporary country', 'country', 'country road', 'oklahoma country']",32jHB7W9b08OTorAqR0cJo,,335333.0,False,Shock 'N Y'all,0.6079999999999999,0.8249999999999998,2.0,-6.303,1.0,0.0419,0.024,0.00656,0.3459999999999999,0.454,115.049,4.0,62.0,"['contemporary country', 'country', 'country road', 'oklahoma country']","['country', 'country', 'country', 'country']",US,United States,country,0.6350559867002814,0.6015873667287807,0.4931279206401403,123.52053823669115,86.69067192809383
11439,I Wanna Dance With Somebody (Who Loves Me)Whitney Houston,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),"['dance pop', 'pop', 'r&b']",2tUBqZG2AbRi7Q0BIrVrEj,https://p.scdn.co/mp3-preview/3bb02cefe0aca5129bb4be624a3f0dba6f31409f?cid=b8d3901151d34489a160e3cf0ab1fa94,291293.0,False,Whitney,0.7089999999999999,0.824,1.0,-8.824,1.0,0.0453,0.2069999999999999,0.000307,0.0888,0.8669999999999999,118.814,4.0,81.0,"['dance pop', 'pop', 'r&b']","['pop', 'pop', 'r&b']",GB,United Kingdom,pop,0.6231759214111573,0.640362742004876,0.5224627754672786,125.49063626368374,86.36383192313208
11454,I Wanna KnowJoe,Joe,I Wanna Know,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",1m2xMsxbtxv21Brome189p,https://p.scdn.co/mp3-preview/2edf856cc617c86cbd1eccf339824bce05d9727f?cid=b8d3901151d34489a160e3cf0ab1fa94,296693.0,False,My Name Is Joe,0.7249999999999999,0.4869999999999999,8.0,-5.959,0.0,0.0368,0.26,1.1e-05,0.4309999999999999,0.5989999999999999,136.086,4.0,65.0,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']","['hip hop', 'hip hop', 'hip hop', 'hip hop', 'hip hop', 'pop', 'pop', 'hip hop', 'hip hop']",ZA,South Africa,hip hop,0.7230528709700894,0.6173818026344516,0.519034207845135,119.56291008660214,67.47609344298085
12257,If I Ain't Got YouAlicia Keys,Alicia Keys,If I Ain't Got You,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",3XVBdLihbNbxUwZosxcGuJ,https://p.scdn.co/mp3-preview/7c91c6dc291142a9a489eb9be0a261b489028933?cid=b8d3901151d34489a160e3cf0ab1fa94,228706.0,False,The Diary Of Alicia Keys,0.6089999999999999,0.445,7.0,-9.129,1.0,0.106,0.6029999999999999,7e-06,0.104,0.166,118.393,3.0,80.0,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']","['pop', 'soul', 'pop', 'r&b', 'r&b']",ZA,South Africa,pop,0.7230528709700894,0.6173818026344516,0.519034207845135,119.56291008660214,67.47609344298085
